Wikidata_QID,English_Label,Num_Languages,Total_Views_All_Langs,Languages,Top5_Languages_Detail
Q21664817,Angeliki Panagiotatou,2,355,"mt, myv",mt:#36(238); myv:#35(117)
Q172275,Chloroform,2,350,"blk, rki",blk:#24(329); rki:#49(21)
Q234572,Elizabeth Blackwell,2,312,"dtp, frp",frp:#17(259); dtp:#14(53)
Q60771414,Blanche Huber,2,308,"mt, tn",mt:#37(211); tn:#25(97)
Q29351060,Matilda J. Clerk,2,274,"ff, ty",ff:#17(236); ty:#4(38)
Q864601,Biomedicine,2,274,"blk, rki",blk:#28(243); rki:#37(31)
Q64399449,Siviwe Gwarube,2,255,"nso, tn",nso:#18(228); tn:#27(27)
Q1588755,Thrombus,2,212,"bew, mdf",bew:#43(118); mdf:#19(94)
Q1191065,Heat illness,2,188,"gan, trv",trv:#14(108); gan:#40(80)
Q3595473,Hawa Abdi,2,184,"dtp, vo",vo:#18(150); dtp:#21(34)
Q123265885,Nasser Hospital,2,95,"dtp, iba",iba:#17(61); dtp:#22(34)
Q65212656,Indonesia Hospital,2,71,"dtp, iba",dtp:#18(38); iba:#22(33)
Q2395341,Tasuku Honjo,1,29626373,en,"en:#7(29,626,373)"
Q935761,Adderall,1,16431868,en,"en:#39(16,431,868)"
Q83889294,COVID-19 pandemic in Germany,1,8315991,de,"de:#7(8,315,991)"
Q175111,Hanging,1,5616362,ja,"ja:#6(5,616,362)"
Q652744,"Hand, foot, and mouth disease",1,4646224,de,"de:#37(4,646,224)"
Q11094,Hashimoto's thyroiditis,1,4374793,de,"de:#42(4,374,793)"
Q356114,Hideyo Noguchi,1,4329434,ja,"ja:#12(4,329,434)"
Q186676,Stuttering,1,3649255,ja,"ja:#20(3,649,255)"
Q83873593,COVID-19 pandemic in France,1,3475051,fr,"fr:#15(3,475,051)"
Q2637106,Scintillating scotoma,1,3430906,ja,"ja:#25(3,430,906)"
Q467265,Savant syndrome,1,3189246,ja,"ja:#29(3,189,246)"
Q460167,Ménière's disease,1,3171562,ja,"ja:#31(3,171,562)"
Q2758894,Tetrasomy X,1,3078929,ar,"ar:#6(3,078,929)"
Q574567,Life extension,1,2852260,pl,"pl:#3(2,852,260)"
Q1446169,Collagen disease,1,2675793,ja,"ja:#43(2,675,793)"
Q80917,Shinya Yamanaka,1,2638814,ja,"ja:#46(2,638,814)"
Q1153419,Interstitial lung disease,1,2585830,ja,"ja:#48(2,585,830)"
Q1226826,Diogenes syndrome,1,2557296,fr,"fr:#34(2,557,296)"
Q548871,Anisakis,1,2495642,ja,"ja:#49(2,495,642)"
Q407204,Sodium hypochlorite,1,2422565,ja,"ja:#50(2,422,565)"
Q690708,Mahidol Adulyadej,1,2355467,th,"th:#1(2,355,467)"
Q2667159,Reflex syncope,1,2328872,fr,"fr:#48(2,328,872)"
Q2625219,Vaccine Revolt,1,2267934,pt,"pt:#12(2,267,934)"
Q76823546,The Oath of Love,1,2236881,zh,"zh:#24(2,236,881)"
Q1238934,Urethral sounding,1,2223612,fa,"fa:#31(2,223,612)"
Q410011,Ondansetron,1,2163736,fa,"fa:#33(2,163,736)"
Q409672,Citalopram,1,2139932,fa,"fa:#35(2,139,932)"
Q178566,Chlordiazepoxide,1,2084097,fa,"fa:#39(2,084,097)"
Q158013,Legionella,1,2010196,it,"it:#47(2,010,196)"
Q646522,Prostate massage,1,1980328,fa,"fa:#41(1,980,328)"
Q6503924,Chemical nomenclature,1,1718956,id,"id:#3(1,718,956)"
Q5331908,Ebolavirus,1,1697451,zh,"zh:#44(1,697,451)"
Q87250695,COVID-19 pandemic in Poland,1,1668766,pl,"pl:#26(1,668,766)"
Q83873057,COVID-19 pandemic in Vietnam,1,1561945,vi,"vi:#4(1,561,945)"
Q1104126,Classic autism,1,1519379,pl,"pl:#40(1,519,379)"
Q532978,Hickey,1,1304176,ar,"ar:#50(1,304,176)"
Q853451,Men who have sex with men,1,1230038,tr,"tr:#8(1,230,038)"
Q3003251,Indonesian Red Cross Society,1,883763,id,"id:#25(883,763)"
Q55604588,Ayushman Bharat Yojana,1,868177,hi,"hi:#31(868,177)"
Q86756826,COVID-19 pandemic in the Netherlands,1,831642,nl,"nl:#35(831,642)"
Q87473205,COVID-19 pandemic in Turkey,1,791077,tr,"tr:#21(791,077)"
Q412174,Pregabalin,1,783430,tr,"tr:#22(783,430)"
Q2982590,Gazi Yaşargil,1,783386,tr,"tr:#23(783,386)"
Q2505089,Uğur Şahin,1,781699,tr,"tr:#24(781,699)"
Q4200627,Diponegoro University,1,778653,id,"id:#35(778,653)"
Q4977696,Bea Uusma,1,766930,sv,"sv:#14(766,930)"
Q302248,Calendar-based contraceptive methods,1,723406,sw,"sw:#1(723,406)"
Q1414765,Factitious disorder imposed on another,1,720979,sv,"sv:#18(720,979)"
Q3427336,Human reproduction,1,711119,th,"th:#5(711,119)"
Q4254860,List of epidemics and pandemics,1,697618,tr,"tr:#30(697,618)"
Q834390,Influenza A virus,1,684185,ko,"ko:#9(684,185)"
Q87070975,COVID-19 pandemic in Israel,1,678174,he,"he:#14(678,174)"
Q284321,Mefenamic acid,1,658700,id,"id:#43(658,700)"
Q324089,Antihistamine,1,626612,tr,"tr:#39(626,612)"
Q86919406,COVID-19 pandemic in the Czech Republic,1,617043,cs,"cs:#41(617,043)"
Q118418,Antisocial personality disorder,1,611871,hu,"hu:#20(611,871)"
Q1292082,Sore throat,1,611676,tl,"tl:#4(611,676)"
Q23806133,Azerbaijan Red Crescent Society,1,594120,az,"az:#3(594,120)"
Q3523981,Composition of the human body,1,573595,kk,"kk:#9(573,595)"
Q408535,Quetiapine,1,573575,fi,"fi:#21(573,575)"
Q188121,Staphylococcus aureus,1,569692,ro,"ro:#23(569,692)"
Q6649966,Hải Thượng Lãn Ông,1,569495,vi,"vi:#21(569,495)"
Q1851928,Health promotion,1,532939,kk,"kk:#11(532,939)"
Q86459400,Anders Tegnell,1,530011,sv,"sv:#44(530,011)"
Q215946,Agent Orange,1,527804,vi,"vi:#28(527,804)"
Q1260023,Drug test,1,519348,fi,"fi:#28(519,348)"
Q407721,Buprenorphine,1,495012,fi,"fi:#35(495,012)"
Q2079801,Ministry of Health (Israel),1,493095,he,"he:#37(493,095)"
Q88608397,Katalin Karikó,1,487681,hu,"hu:#33(487,681)"
Q174723,Codeine,1,475692,fi,"fi:#43(475,692)"
Q1123139,Ketosis,1,465072,fi,"fi:#46(465,072)"
Q6524621,Leon Dănăilă,1,458228,ro,"ro:#28(458,228)"
Q16140713,Lalana Kongtoranin,1,455644,th,"th:#22(455,644)"
Q467056,Pearly penile papules,1,445289,ko,"ko:#26(445,289)"
Q256698,Residency (medicine),1,445224,ko,"ko:#27(445,224)"
Q19062,Raed Arafat,1,420136,ro,"ro:#35(420,136)"
Q781118,Universal design,1,398463,ko,"ko:#38(398,463)"
Q1762220,Skene's gland,1,389319,ko,"ko:#41(389,319)"
Q37830054,Sotiris Tsiodras,1,388390,el,"el:#29(388,390)"
Q123920,Alexandre Yersin,1,387557,vi,"vi:#46(387,557)"
Q83873556,COVID-19 pandemic in Malaysia,1,386846,ms,"ms:#5(386,846)"
Q175827,Stomach disease,1,382098,kk,"kk:#19(382,098)"
Q670052,Good Samaritan law,1,377467,ko,"ko:#43(377,467)"
Q4383725,Hanoi Medical University,1,375577,vi,"vi:#47(375,577)"
Q187255,Rheumatoid arthritis,1,374787,ta,"ta:#5(374,787)"
Q3641768,Globus pharyngeus,1,370159,th,"th:#38(370,159)"
Q85988778,Noor Hisham Abdullah,1,369755,ms,"ms:#6(369,755)"
Q910721,Đặng Thùy Trâm,1,363061,vi,"vi:#50(363,061)"
Q774347,Consanguinity,1,359857,lt,"lt:#3(359,857)"
Q18388380,Phramongkutklao College of Medicine,1,354348,th,"th:#47(354,348)"
Q51916573,Influenza B virus,1,347551,ko,"ko:#47(347,551)"
Q738153,Ileus,1,342332,el,"el:#44(342,332)"
Q5241284,Ganira Pashayeva,1,341097,az,"az:#13(341,097)"
Q1144618,Familial Mediterranean fever,1,339986,hy,"hy:#2(339,986)"
Q87068864,COVID-19 pandemic in Greece,1,332599,el,"el:#48(332,599)"
Q265799,Human genetics,1,298704,kk,"kk:#28(298,704)"
Q326648,Salmonellosis,1,295987,bg,"bg:#50(295,987)"
Q4062333,Zarifa Aliyeva,1,288875,az,"az:#17(288,875)"
Q87358172,Søren Brostrøm,1,286952,da,"da:#4(286,952)"
Q574360,Spasm,1,277165,tl,"tl:#13(277,165)"
Q4794291,Camilla Stoltenberg,1,276507,no,"no:#9(276,507)"
Q942976,Pap test,1,276313,sr,"sr:#9(276,313)"
Q5070802,Emergency,1,265774,kk,"kk:#32(265,774)"
Q352585,Frequent urination,1,255893,tl,"tl:#15(255,893)"
Q509122,Avoidant personality disorder,1,251412,no,"no:#14(251,412)"
Q211709,Blood cell,1,245438,kk,"kk:#40(245,438)"
Q621414,Medical thermometer,1,240199,simple,"simple:#16(240,199)"
Q6171655,Death zone,1,239129,simple,"simple:#17(239,129)"
Q11123394,Cancer and nausea,1,234164,sh,"sh:#4(234,164)"
Q1207503,Dhaka Medical College Hospital,1,227550,bn,"bn:#39(227,550)"
Q6742015,Malaysian Red Crescent Society,1,225416,ms,"ms:#21(225,416)"
Q1444125,National University of Malaysia,1,220645,ms,"ms:#24(220,645)"
Q723758,Asepsis,1,218900,uz,"uz:#22(218,900)"
Q84055544,COVID-19 pandemic in the Philippines,1,213321,tl,"tl:#19(213,321)"
Q2256736,Abdominal aortic aneurysm,1,211882,sr,"sr:#36(211,882)"
Q1243807,Tinea cruris,1,199089,tl,"tl:#25(199,089)"
Q1273048,Mean corpuscular hemoglobin concentration,1,195591,hr,"hr:#50(195,591)"
Q109916446,Branimir Nestorović,1,194029,sr,"sr:#48(194,029)"
Q192309,Tinnitus,1,192821,sq,"sq:#28(192,821)"
Q914070,Mads Gilbert,1,191043,no,"no:#31(191,043)"
Q185935,Mania,1,189872,no,"no:#32(189,872)"
Q4470771,Centipede bite,1,188978,tl,"tl:#29(188,978)"
Q17350745,Zlatibor Lončar,1,185640,sr,"sr:#50(185,640)"
Q3643653,HIV/AIDS in South Africa,1,182931,af,"af:#8(182,931)"
Q2654782,List of paraphilias,1,179787,no,"no:#34(179,787)"
Q52848,Spondyloarthritis,1,178571,sq,"sq:#35(178,571)"
Q19484,Metformin,1,178239,ta,"ta:#40(178,239)"
Q1963588,Hematologic disease,1,177759,sq,"sq:#36(177,759)"
Q3045040,Oxygen saturation (medicine),1,173561,no,"no:#42(173,561)"
Q988405,Essential hypertension,1,165798,uz,"uz:#41(165,798)"
Q261327,Thrombosis,1,163755,sk,"sk:#46(163,755)"
Q1509074,Wound healing,1,163040,bs,"bs:#2(163,040)"
Q1973130,Universiti Sains Malaysia,1,156847,ms,"ms:#42(156,847)"
Q5442760,Female genital disease,1,156713,uz,"uz:#49(156,713)"
Q844590,Body dysmorphic disorder,1,155434,simple,"simple:#31(155,434)"
Q2717322,Natural family planning,1,154620,sw,"sw:#15(154,620)"
Q425832,Rh blood group system,1,151013,lt,"lt:#29(151,013)"
Q203174,Thalidomide,1,143545,da,"da:#34(143,545)"
Q147362,Ovarian cyst,1,139500,hy,"hy:#33(139,500)"
Q13693745,Cognitive therapy,1,136987,da,"da:#40(136,987)"
Q3234995,Vitamin B12 deficiency,1,127587,hy,"hy:#40(127,587)"
Q87250838,COVID-19 pandemic in Lithuania,1,125112,lt,"lt:#43(125,112)"
Q4138762,Vitamin D deficiency,1,125089,hy,"hy:#44(125,089)"
Q711849,Median lethal dose,1,119055,simple,"simple:#45(119,055)"
Q1128996,Dysplasia,1,117232,bs,"bs:#9(117,232)"
Q193211,Cyst,1,114812,lt,"lt:#49(114,812)"
Q876887,Cellulitis,1,114457,sh,"sh:#24(114,457)"
Q275792,Saline (medicine),1,113694,sh,"sh:#25(113,694)"
Q1363819,Red blood cell distribution width,1,113383,sh,"sh:#26(113,383)"
Q188874,Colorectal cancer,1,111132,af,"af:#18(111,132)"
Q861028,Hemangioma,1,110505,ka,"ka:#46(110,505)"
Q356033,Adenocarcinoma,1,109690,bs,"bs:#10(109,690)"
Q1615191,Cardiac catheterization,1,99654,sh,"sh:#38(99,654)"
